LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752174607.947254,219725.000,33955,3,PG,1,100,2515
1752174607.987254,219765.000,33973,2,PG,1,100,2526
1752174608.027254,219805.000,33973,2,PG,1,100,2529
1752174608.067254,219845.000,33989,3,PG,1,100,2511
1752174608.107254,219885.000,33989,3,PG,1,100,2507
1752174608.147254,219925.000,33989,3,PG,1,100,2516
1752174608.187254,219965.000,34004,2,PG,1,100,2516
1752174608.227254,220005.000,34004,2,PG,1,100,2502
1752174608.267254,220045.000,34020,3,PG,1,100,2512
1752174608.307254,220085.000,34020,3,PG,1,100,2516
1752174608.347254,220125.000,34020,3,PG,1,100,2529
1752174608.387254,220165.000,34038,2,PG,1,100,2505
1752174608.427254,220205.000,34038,2,PG,1,100,2505
1752174608.474254,220252.000,34058,2,PG,1,100,2522
1752174608.521254,220299.000,34058,2,PG,1,100,2511
1752174608.561254,220339.000,34073,3,PG,1,100,2508
1752174608.601254,220379.000,34073,3,PG,1,100,2518
1752174608.641254,220419.000,34073,3,PG,1,100,2512
1752174608.680920,220458.667,34090,3,PG,1,100,2509
1752174608.720587,220498.333,34090,3,PG,1,100,2506
1752174608.760254,220538.000,34090,3,PG,1,100,2506
1752174608.800754,220578.500,34107,2,PG,1,100,2517
1752174608.841254,220619.000,34107,2,PG,1,100,2505
1752174608.880920,220658.667,34125,3,PG,1,100,2508
1752174608.920587,220698.333,34125,3,PG,1,100,2509
1752174608.960254,220738.000,34125,3,PG,1,100,2508
1752174609.000754,220778.500,34141,2,PG,1,100,2497
1752174609.041254,220819.000,34141,2,PG,1,100,2501
1752174609.080920,220858.667,34159,3,PG,1,100,2513
1752174609.120587,220898.333,34159,3,PG,1,100,2496
1752174609.160254,220938.000,34159,3,PG,1,100,2503
1752174609.200754,220978.500,34178,2,PG,1,100,2514
1752174609.241254,221019.000,34178,2,PG,1,100,2513
1752174609.280920,221058.667,34194,3,PG,1,100,2500
1752174609.320587,221098.333,34194,3,PG,1,100,2519
1752174609.360254,221138.000,34194,3,PG,1,100,2517
1752174609.400754,221178.500,34211,2,PG,1,100,2515
1752174609.441254,221219.000,34211,2,PG,1,100,2519
1752174609.480920,221258.667,34226,3,PG,1,100,2514
1752174609.520587,221298.333,34226,3,PG,1,100,2509
1752174609.560254,221338.000,34226,3,PG,1,100,2509
1752174609.600754,221378.500,34243,2,PG,1,100,2504
1752174609.641254,221419.000,34243,2,PG,1,100,2519
1752174609.680920,221458.667,34262,3,PG,1,100,2521
1752174609.720587,221498.333,34262,3,PG,1,100,2503
1752174609.760254,221538.000,34262,3,PG,1,100,2504
1752174609.800254,221578.000,34281,2,PG,1,100,2519
1752174609.840254,221618.000,34281,2,PG,1,100,2510
